county,town,name,addresses,lon,lat,geoAddress,X.U.505C..U.8ECA..U.5834.,X.U.5EC1..U.6240.,ATM,X.U.5EA7..U.4F4D..U.5340.,ibon.WiFi,OPEN..STORE,X.U.5343..U.79A7..U.8840..U.58D3..U.7AD9.,X.U.51B0..U.584A..U.676F..U.8CA9..U.552E.,X.U.971C..U.6DC7..U.6DCB.,X.U.53F0..U.5851..U.6709..U.6A5F..U.852C..U.83DC.,X.U.7F8E..U.599D.,Mister.Donut.U.751C..U.751C..U.5708.,ibon,X.U.73FE..U.8403..U.8336.,X.U.73FE..U.84B8..U.5730..U.74DC.,X.U.7D71..U.4E00..U.751F..U.6A5F.,OPEN..U.5152..U.7AE5..U.95B1..U.89BD..U.5BA4.,K.Seren,X21TOGO,X.U.70D8..U.57F9..U.574A.,X....CAFE.RESERVE,X.U.535A..U.5BA2..U.4F86.,X.U.7CD6..U.679C..U.5C4B.,X.U.65E5..U.672C.7.ELEVEN.U.9650..U.5B9A.,X.U.570B..U.969B..U.7CBE..U.54C1..U.5C08..U.6AC3.,X.U.7CBE..U.54C1..U.5496..U.5561.,CITY.CAFE.U.6C2E..U.6C23..U.98F2..U.54C1.,X.U.5929..U.7D20..U.5730..U.852C.,X.U.56B4..U.9078..U.7D20..U.6750..U.51B7..U.51CD..U.9BAE..U.7269.,X.U.5149..U.5408..U.5E15..U.5C3C..U.5C3C.,X.U.51B7..U.51CD..U.4EA4..U.8CA8..U.4FBF.,X.U.9152.BAR,X.U.5BF5..U.7269..U.751F..U.6D3B..U.5C08..U.5340.,X.U.9177..U.8056..U.77F3.,X.U.751C..U.9EDE..U.5C08..U.6AC3.
新北市,蘆洲區,蘆正,新北市蘆洲區中正路261號,121.467417,25.087215,"no. 261, zhongzheng rd, luzhou district, new taipei city, taiwan 247",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA
新北市,蘆洲區,蘆永,新北市蘆洲區永安南路二段18號,121.4675846,25.0770306,"no. 18, section 2, yong'an s rd, luzhou district, new taipei city, taiwan 247",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,蘆洲區,蘆安,新北市蘆洲區長安街64號1樓,121.462887,25.079986,"1, no. 64, chang'an st, luzhou district, new taipei city, taiwan 247",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆荻,新北市蘆洲區永康街1巷35號1樓,121.4600761,25.0850146,"1, no. 35, lane 1, yongkang st, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆揚,新北市蘆洲區民生街30號,121.4746401,25.078909,"no. 30, minsheng st, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆華,新北市蘆洲區長安街140號1樓,121.460237,25.0822117,"1, no. 140, chang'an st, luzhou district, new taipei city, taiwan 247",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆義,新北市蘆洲區民義街1.3.5號,121.470969,25.088666,"no. 1, minyi st, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,蘆洲區,蘆樂,新北市蘆洲區長樂路55號1樓,121.4629272,25.0860895,"1, no. 55, zhangle rd, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆興,新北市蘆洲區長樂路2之6號1樓,121.4647576,25.083999,"24767, taiwan, new taipei city, luzhou district, zhangle rd, 2之6號1樓",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,蘆權,新北市蘆洲區民權路136號138號1樓,121.4731371,25.0889189,"1, no. 136, minquan rd, luzhou district, new taipei city, taiwan 247",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
新北市,蘆洲區,蘆讚,新北市蘆洲區中山二路184號,121.4704567,25.0805836,"no. 184, zhongshan 2nd rd, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,蘆洲區,鷺江,新北市蘆洲區長榮路679號1樓,121.4602661,25.0923294,"1樓, no. 679號, zhangrong rd, luzhou district, new taipei city, taiwan 247",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,白雲,新北市汐止區民權街二段79號1樓,121.6192382,25.0480399,"1, no. 79, section 2, minquan st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,旭昇,新北市汐止區大同路三段332號,121.6794157,25.0710356,"no. 332, section 3, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,旭泰,新北市汐止區建成路57巷1號3號,121.6612042,25.071771,"no. 1-45, lane 57, jiancheng rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,江北,新北市汐止區長江街97號,121.6578761,25.0727346,"no. 97, changjiang st, xizhi district, new taipei city, taiwan 221",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐止站,新北市汐止區信義路1號,121.6627051,25.0690976,"no. 1, xinyi rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐忠,新北市汐止區忠孝東路282號,121.6637533,25.0681665,"no. 282, zhongxiao e rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐旺,新北市汐止區中興里6鄰中興路105號,121.6322706,25.0647455,"no. 105, zhongxing rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐東,新北市汐止區忠孝東路430號432號1樓,121.6661355,25.0721943,"1, no. 430, zhongxiao e rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐政,新北市汐止區汐萬路一段222號1樓,121.6517037,25.0729537,"1, no. 222, section 1, xiwan rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,汐科,新北市汐止區大同路二段167-1號1樓,121.6511199,25.0640029,"1, no. 167-1, section 2, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐峰,新北市汐止區仁愛路32號34號1樓,121.6603822,25.0627896,"1, no. 32, ren'ai rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐湖,新北市汐止區康寧街141巷49號51號1樓,121.621289,25.0679971,"1, no. 49, lane 141, kangning st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,汐園,新北市汐止區大同路一段237之7號1樓,121.6344599,25.0587908,"1, no. 237, section 1, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,汐福,新北市汐止區福德一路243號,121.633933,25.0647432,"no. 243, fude 1st rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,艾科卡,新北市汐止區茄苳路196號,121.6701773,25.0690607,"no. 196, jiadong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,伯爵,新北市汐止區明峰街13號13之1號1樓,121.6351273,25.0713011,"1, no. 13, mingfeng st, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,明峰,新北市汐止區明峰街179之1號,121.6284816,25.0699504,"no. 179之1號, mingfeng st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,明園,新北市汐止區汐萬路二段62巷1號1樓,121.6494752,25.0822916,"1, no. 1, lane 62, section 2, xiwan rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,東科大,新北市汐止區新台五路一段96號,121.6483301,25.060472,"no. 96, section 1, xintaiwu rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
新北市,汐止區,東晴,新北市汐止區新台五路二段80號,121.6623173,25.0658238,"no. 80, section 2, xintaiwu rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,矽功,新北市汐止區大同路一段284號,121.6347366,25.0575978,"no. 284, section 1, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA
新北市,汐止區,社后,新北市汐止區中興里中興路190號,121.631629,25.0657651,"no. 190, zhongxing rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,青山,新北市汐止區新興路83-2號,121.6578608,25.0617531,"no. 83, xinxing rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,保長坑,新北市汐止區大同路三段261號263號1樓,121.6736249,25.0759837,"1, no. 261, section 3, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,建陽,新北市汐止區福德一路452號1樓,121.6254483,25.0589929,"1, no. 452, fude 1st rd, xizhi district, new taipei city, taiwan 221",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,NA
新北市,汐止區,建德,新北市汐止區福德一路399號1樓,121.6274312,25.0604944,"1, no. 399, fude 1st rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,茄安,新北市汐止區茄苳路259號1樓,121.6720196,25.0682584,"1, no. 259, jiadong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,茄苳,新北市汐止區忠孝東路357號359號1樓,121.6655,25.07066,"1, no. 357, zhongxiao e rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA
新北市,汐止區,康湖,新北市汐止區康寧街482-8號488號490號,121.6324121,25.068284,"no. 482, kangning st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,勝福,新北市汐止區福德一路98號100號(夾層)樓,121.637668,25.0682054,"no. 98, fude 1st rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,富鄰,新北市汐止區宜興街8號,121.6211674,25.0413861,"no. 8, yixing st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA
新北市,汐止區,尊爵,新北市汐止區伯爵街32號,121.6390284,25.0782612,"no. 32, bojue st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,1
新北市,汐止區,智慧,新北市汐止區大同路二段281號,121.6540987,25.0659987,"no. 281, section 2, datong rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,湖前,新北市汐止區明峰街120號1樓,121.630083,25.07111,"1, no. 120, mingfeng st, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,湖鑫,新北市汐止區湖前街37號39號1樓,121.6321562,25.0696868,"1, no. 37, huqian st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,1,NA,NA
新北市,汐止區,登峰,新北市汐止區新台五路一段149號1樓,121.653372,25.0624249,"1, no. 149, section 1, xintaiwu rd, xizhi district, new taipei city, taiwan 221",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,進益,新北市汐止區大同路二段314號,121.65575,25.066673,"no. 314, section 2, datong rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,鄉長,新北市汐止區鄉長路二段16號,121.6687411,25.0814027,"no. 16, section 2, xiangzhang rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,新工建,新北市汐止區中興路60號,121.635587,25.0613107,"no. 60, zhongxing rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
新北市,汐止區,新旭勝,新北市汐止區建成路160巷2號,121.6618854,25.073495,"no. 2, lane 160, jiancheng rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,新汐農,新北市汐止區樟樹一路113號115號,121.641961,25.0640666,"no. 113, zhangshu 1st rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,新盛昌,新北市汐止區長江街13巷1號,121.654714,25.0713059,"no. 1, lane 13, changjiang st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,新樟樹,新北市汐止區樟樹二路255號,121.6407421,25.0683359,"no. 255, zhangshu 2nd rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
新北市,汐止區,實萬,新北市汐止區汐萬路二段248號1樓,121.6462477,25.0888343,"1, no. 248, section 2, xiwan rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,福仁,新北市汐止區仁愛路143號1樓福安街51號1樓,121.6634114,25.0644562,"1, no. 143, ren'ai rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA
新北市,汐止區,福同,新北市汐止區福德一路178號,121.635668,25.0660759,"no. 178, fude 1st rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,福安,新北市汐止區仁愛路178號180號1樓,121.6647656,25.0656413,"221, taiwan, new taipei city, xizhi district, ren'ai rd, 178號1樓",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,福百,新北市汐止區福德一路161號,121.6363151,25.0663691,"no. 161, fude 1st rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,遠東,新北市汐止區新台五路一段75號1樓之2,121.6455438,25.0609231,"221, taiwan, new taipei city, xizhi district, section 1, xintaiwu rd, 75號1號樓之2",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
新北市,汐止區,德厚,新北市汐止區福德二路189號1樓,121.6299,25.0648863,"1, no. 189, fude 2nd rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,樟弘,新北市汐止區樟樹二路279號281號1樓,121.6410087,25.0692372,"1, no. 279, zhangshu 2nd rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,樟福,新北市汐止區樟樹一路256號258號1樓,121.6425991,25.067311,"1, no. 256, zhangshu 1st rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,汐止區,潤安,新北市汐止區龍安路32號,121.6551311,25.0639072,"no. 32, longan rd, xizhi district, new taipei city, taiwan 221",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
新北市,汐止區,橫科,新北市汐止區民權街二段28號1樓,121.619358,25.0498981,"1, no. 28, section 2, minquan st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,橋東,新北市汐止區建成路31號33號1樓,121.6639909,25.0726409,"1, no. 31, jiancheng rd, xizhi district, new taipei city, taiwan 221",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,聯合報,新北市汐止區大同路一段369號1樓,121.6406562,25.0610339,"22161, taiwan, new taipei city, xizhi district, section 1, datong rd, 369號1樓",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,鎮天,新北市汐止區大同路三段611之5號611之6號1樓,121.6830692,25.0751522,"221, taiwan, new taipei city, xizhi district, section 3, datong rd, 611號摩天鎮g棟1",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,汐止區,鑫東冠,新北市汐止區康寧街459巷3號1樓2樓5號1樓,121.631185,25.0694081,"5 号 1, no. 459, kangning st, xizhi district, new taipei city, taiwan 221",NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
新北市,鶯歌區,二甲,新北市鶯歌區中正三路165號167號,121.336464,24.940118,"no. 165, zhongzheng 3rd rd, yingge district, new taipei city, taiwan 239",NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,鶯歌區,二橋,新北市鶯歌區中正三路93號,121.3383533,24.9408824,"no. 93, zhongzheng 3rd rd, yingge district, new taipei city, taiwan 239",NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
新北市,鶯歌區,三靖,新北市鶯歌區三鶯路52號一樓,121.3569298,24.9420372,"一樓, no. 52號, sanying rd, yingge district, new taipei city, taiwan 239010",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
新北市,鶯歌區,元町,新北市鶯歌區光明街128號130號1樓,121.3453715,24.9559613,"239, taiwan, new taipei city, yingge district, guangming st, 128號130號1樓",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,NA
新北市,鶯歌區,加百列,新北市鶯歌區中正一路131號133號1樓,121.3521113,24.956076,"1, no. 131, zhongzheng 1st rd, yingge district, new taipei city, taiwan 239",NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
新北市,鶯歌區,尖山,新北市鶯歌區國際二路6巷1號,121.3383327,24.9737474,"no. 1, lane 6, guojier rd, yingge district, new taipei city, taiwan 239",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
