en_address,county,town,name,addresses,停車場,廁所,ATM,座位區,ibon WiFi,OPEN! STORE,千禧血壓站,冰塊杯販售,霜淇淋,台塑有機蔬菜,美妝,Mister Donut甜甜圈,ibon,現萃茶,現蒸地瓜,統一生機,OPEN!兒童閱覽室,K·Seren,21TOGO,烘培坊,!+? CAFE RESERVE,博客來,糖果屋,日本7-ELEVEN限定,國際精品專櫃,精品咖啡,CITY CAFE氮氣飲品,天素地蔬,嚴選素材冷凍鮮物,光合帕尼尼,冷凍交貨便,酒BAR,寵物生活專區,酷聖石,甜點專櫃
"No. 258, Section 2, New Taipei Avenue, Sanzhong District, New Taipei City",新北市,三重區,前瞻,新北市三重區新北大道二段258號,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,,,1,,,1,,,,
"No. 115, 117, Yongfu Street, Mie District, New Taipei City",新北市,三重區,勇福,新北市三重區永福街115、117號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,,1,,,,,1,,,,
"No. 27, No. 37, Re -Road, Mie District, New Taipei City",新北市,三重區,星光美,新北市三重區重新路三段27號1樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 225, Jimei Street, Mie District, New Taipei City",新北市,三重區,美吉,新北市三重區集美街223號225號,,1,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 14.16, No. 14.16, Xinbei District, New Taipei City",新北市,三重區,美圳,新北市三重區過圳街14.16號1樓,,,1,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 52, Lei Street, Mie District, New Taipei City",新北市,三重區,美慈,新北市三重區慈愛街52號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 43 Lane 21, Lane 193, Lane 193, Zhongzheng North Road, Sanzhong District, New Taipei City",新北市,三重區,虹諭,新北市三重區中正北路193巷21弄43號,,1,1,1,1,,,1,,,1,1,1,1,1,1,,1,,,,,,1,1,1,,1,,,1,,1,1,
"No. 60 and 60-1, No. 60 and 60-1, Chongan Street, Sanzhong District, New Taipei City",新北市,三重區,重安,新北市三重區重安街60號及60-1號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 102, No. 102, No. 102, No. 102, Reinvigated Road, Sanzhong District, New Taipei City",新北市,三重區,重美,新北市三重區重新路四段100號102號1樓,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,,1,,1,,,1,,,,
"1st Floor, No. 323, Xigou Street, Mie District, New Taipei City",新北市,三重區,重富,新北市三重區溪尾街321號323號1樓,,1,1,1,1,1,,,,1,,,1,,1,,1,,,,,,,1,1,1,,,,,1,,,,
"195, Dazhi Street, Mie District, New Taipei City",新北市,三重區,重智,新北市三重區大智街195號,,,1,1,1,,,1,,1,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 185, Wuhua Street, Sanzhong District, New Taipei City",新北市,三重區,重華,新北市三重區五華街181號185號1樓,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 45, No. 45, Re -Road, Mie District, New Taipei City",新北市,三重區,重新,新北市三重區重新路四段45號,,,1,,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor 111-1 and 111-2, Sanhe Road, Sanzhong District, New Taipei City",新北市,三重區,重運,新北市三重區三和路四段111-1及111-2號1樓,,,1,1,1,,,1,,,1,1,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 196 Sanxin Road, Sanzhong District, New Taipei City",新北市,三重區,重樂,新北市三重區三信路196號1樓,,1,1,1,1,,,1,,1,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 32, Renai Street, Mie District, New Taipei City",新北市,三重區,竑嘉,新北市三重區仁愛街32號之1,,,1,,1,,,1,,1,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No.1, No.1 13, No.1 13, Section 3, Chongyang Road, Sanzhong District, New Taipei City",新北市,三重區,修德,新北市三重區重陽路三段11號13號1樓,,1,1,1,1,1,,1,,1,,,1,,1,1,1,,,,,,,1,1,1,,,,1,1,,,,
"No. 97, No. 97, Renhe Street, Mie City, New Taipei City",新北市,三重區,原億,新北市三重區仁和街95號97號1樓,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 71, Chang'an Street, Sanzhong District, New Taipei City",新北市,三重區,泰和,新北市三重區長安街71號1樓,,,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 180.182, Renyi Street, Mie District, New Taipei City",新北市,三重區,泰順,新北市三重區仁義街180.182號,,1,1,,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 36, 38, Anhe Road, Mie District, New Taipei City",新北市,三重區,泰福,新北市三重區安和路36、38號,,1,1,1,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 1, Lane 50, Chenggong Road, Mie City, New Taipei City",新北市,三重區,真旺,新北市三重區成功路50巷1號,,,1,1,1,,,1,,1,,,1,1,1,1,,,,,,,,1,,1,,1,,1,1,,,,
"No. 329, Sanmin Street, Sanzhong District, New Taipei City",新北市,三重區,陡門頭,新北市三重區三民街329號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,1,,
"No. 274, Renai Street, Mie District, New Taipei City",新北市,三重區,高仁,新北市三重區仁愛街274號,,1,1,1,1,,,,,,,,1,,1,1,,,,,,,,1,1,,,1,,,1,,,,
"No. 63, Section 2, Zhongxiao Road, Mie District, New Taipei City",新北市,三重區,健華,新北市三重區忠孝路二段63號,,,1,1,1,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 106, No. 106, Chengbei District, Sanzhong District, New Taipei City",新北市,三重區,清茂,新北市三重區成功路106號之2,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,,
"No. 97, No. 97, No. 97, Sanhe Road, Sanzhong District, New Taipei City",新北市,三重區,荷運,新北市三重區三和路四段97號.97之1.97之2號1樓,,1,1,1,,,,1,,,,,,1,,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 1, No. 1, No. 23 Lane 23 Lane, Lane 210, Sanzhong District, New Taipei City",新北市,三重區,頂宏,新北市三重區頂崁街210巷23弄1號3號1樓,,1,1,1,,,,,,,,,,1,1,,,,,,,1,,1,1,1,,1,,,1,,1,,
"No. 82, No. 82, Section 1, Section 1, Sanzhong District, New Taipei City",新北市,三重區,頂崁,新北市三重區光復路一段82號1樓,,1,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,1,1,,,1,,,,
"No. 189, Dingyu Street, Mitsura District, New Taipei City",新北市,三重區,頂華,新北市三重區頂崁街189號,,,1,1,1,,,1,,1,,,1,,1,,,,,,,1,,1,,1,,,,,1,,,,
"No. 139 Wangbei Street, Five Valley District, Sanzhong District, New Taipei City",新北市,三重區,富仟,新北市三重區五谷王北街139號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,,1,,,,1,1,,,,
"1st Floor, No. 146, Section 2, Section 2, Sanzhong District, New Taipei City",新北市,三重區,復貴,新北市三重區光復路2段146號1樓,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 3, No. 3, No. 3, Lane 609, Sanzhong Road, Sanzhong District, New Taipei City",新北市,三重區,湯旺,新北市三重區重新路五段609巷2之3號1樓,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,1,,1,1,1,,1,,1,1,,,,
"1st Floor, No. 7, No. 16, Lane 609, Section 5, Sanzhong District, New Taipei City",新北市,三重區,湯城,新北市三重區重新路5段609巷16之7 號1樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 2, Section 2, Guangfu Road, Mie District, New Taipei City",新北市,三重區,登頂,新北市三重區光復路二段2號,,1,1,1,1,,,1,,,,,1,1,,1,,,,,,,,1,,,,1,,,1,,,,
"No. 98, No. 98, No. 98, No. 98, No. 98, No. 1, No. 1, No.100",新北市,三重區,菜寮站,新北市三重區重新路三段98號1+2樓.100號1樓,,1,1,1,,,,,,,,1,1,,1,,,,,,,1,,,1,1,,1,,,1,,,,
"No. 63, No. 63, Sanxian Street, Sanzhong District, New Taipei City",新北市,三重區,集吉,新北市三重區三賢街61號63號1樓,,1,1,1,1,,,1,,1,,,1,1,1,,,,,,,,,1,1,,,1,,1,1,,,,
"No. 2 of 1,43 Lane 254, Huan Henan Road, Sanzhong District, New Taipei City",新北市,三重區,集成,"新北市三重區環河南路254巷43之1,43之2號",,1,1,1,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 107 Jimei Street, Mie District, New Taipei City",新北市,三重區,集美,新北市三重區集美街107號,,,1,1,1,,,1,,,1,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 202, 24th Jimei Street, Guangmingli, Mie District, New Taipei City",新北市,三重區,集興,新北市三重區光明里24鄰集美街202號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 2, No. 390 Lane 390, Sanhe Road, Sanzhong District, New Taipei City",新北市,三重區,匯和,新北市三重區三和路四段390巷2號,,,1,,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 191, No.189 Xiguan Street, Mie District, New Taipei City",新北市,三重區,慈佑,新北市三重區溪尾街189號191號,,1,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 11, Lane 42, Xingbei Street, Sanzhong District, New Taipei City",新北市,三重區,愛家,新北市三重區中興北街42巷11號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,1,,
"No. 115, Zhonghua Road, Sanzhong District, New Taipei City",新北市,三重區,新洛華,新北市三重區中華路113號115號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 64, Sanyang Road, Sanzhong District, New Taipei City",新北市,三重區,新陽,新北市三重區三陽路62號64號,,1,1,1,1,1,,,,1,,,1,1,1,1,1,,,,,1,,1,1,1,,1,,1,1,,1,,
"1st Floor, No. 8, Justice North Road, Sanzhong District, New Taipei City",新北市,三重區,義北,新北市三重區正義北路8號1樓,,,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,
"No. 131.133, Justice North Road, Mie District, New Taipei City",新北市,三重區,義強,新北市三重區正義北路131.133號,,,1,,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,1,1,,,,1
"1st Floor, No. 57, Fudebei Road, Mie District, New Taipei City",新北市,三重區,福運,新北市三重區福德北路57號59號1樓,,1,1,1,1,,,1,,1,,,1,1,1,1,,,,,,,,1,,1,,1,,,1,,,,
"1st Floor, No. 53, Longbin Road, Sanzhong District, New Taipei City",新北市,三重區,福濱,新北市三重區龍濱路51號53號1樓,,1,1,1,1,,,1,,1,,,1,1,1,1,,,,,,1,,1,1,1,,1,,1,1,,1,,
"No. 4 Xinyi West Street, Mie District, New Taipei City",新北市,三重區,銀座,新北市三重區信義西街4號,,,1,,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 15, Section No. 15, Section No. 15, Yong'an North Road, Sanzhong District, New Taipei City",新北市,三重區,樂林,新北市三重區永安北路二段15號,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 220, Datong South Road, Mie District, New Taipei City",新北市,三重區,興光,新北市三重區大同南路220號,,,1,1,1,,,,,1,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 177, Zhongxing North Street, Mie District, New Taipei City",新北市,三重區,興頂,新北市三重區中興北街177號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,,1,,1,,,1,,,,
"No. 134, No. 134, Section 1, Section 1, Chongyang Road, Sanzhong District, New Taipei City",新北市,三重區,興園,新北市三重區重陽路一段132號134號1樓,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,,
"No. 207, Longbin Road, Mie District, New Taipei City",新北市,三重區,龍濱,新北市三重區龍濱路207號209號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,1,,
"No. 38 Floor, Fude South Road, Mie District, New Taipei City",新北市,三重區,環德,新北市三重區福德南路38號1樓,,1,1,1,1,,,,,1,,,1,1,,,1,,,,,,,1,1,1,,1,1,,1,,,,
"No. 57, Lane 57, Shuangyuan Street, Sanzhong District, New Taipei City",新北市,三重區,雙福,新北市三重區雙園街57巷2.4號,,1,1,1,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 32, No. 32, Ziqiang Road, Sanzhong District, New Taipei City",新北市,三重區,鑫強,新北市三重區自強路三段30號32號,,,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 58, No. 58, Yonghe Road, Zhonghe District, New Taipei City",新北市,中和區,一新,新北市中和區永和路56號58號1樓,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,,1,,1,,1,,
"No. 66, Yian Road, Zhonghe District, New Taipei City",新北市,中和區,中安,新北市中和區宜安路62號66號,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"No. 9, Zhonghe District Bridge, Zhonghe District, New Taipei City",新北市,中和區,中和,新北市中和區橋和路9號1樓,,1,1,1,,,,,,,1,,1,1,1,,,1,,,,1,,1,1,1,,1,,,1,1,,,
"1st Floor, No. 655, Zhonghe Building South Road, New Taipei City",新北市,中和區,元龍,新北市中和區板南路655號1樓,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 4, Lane, Lane 240, Lane 240, Zhonghe District, New Taipei City",新北市,中和區,天城,新北市中和區景平路240巷1弄4號,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 1 Floor, No. 326 Zhonghe Road, Zhonghe District, New Taipei City",新北市,中和區,日昇,新北市中和區中和路326號1樓,,,1,1,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 380, Zhonghe Road, Zhonghe District, New Taipei City",新北市,中和區,日福,新北市中和區中和路380號,,,1,,1,,,,,,1,1,1,1,1,,,,,,,,,1,1,,,1,,,1,,,,
"No. 62, Section 2, Zhongshan Road, Zhonghe District, New Taipei City",新北市,中和區,水源,新北市中和區中山路二段62號,,,1,,1,,,,,1,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"Building K, 1st Floor, No. 710 Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,世紀,新北市中和區中正路710號1樓K棟,,,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 530, Section 2, Zhongshan Road, Zhonghe District, New Taipei City",新北市,中和區,正原,新北市中和區中山路二段530號1樓,,1,1,1,,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 38 38, No. 38, No. 38, Guansui, Zhonghe District, New Taipei City",新北市,中和區,民自,新北市中和區冠穗里民享街38號38之1號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 270, Min De Road, Zhonghe District, New Taipei City",新北市,中和區,民華,新北市中和區民德路270號272號,,1,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,
"No. 47-1, No. 47-1, Min De Road, Zhonghe District, New Taipei City",新北市,中和區,民德,新北市中和區民德路47號47-1號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 22, Lane 118, Yian Road, Zhonghe District, New Taipei City",新北市,中和區,永宜,新北市中和區宜安路118巷22號24號1樓,,1,1,1,,,,,1,1,,,1,,,,,,,,,,,1,1,1,,1,,,1,,1,,
"Lane 2, No. 45, No. 45, No. 4, No. 6, No. 4, No. 4, No. 4, No. 4, No. 4, No. 2, Zhonghe District, Zhonghe District, New Taipei City",新北市,中和區,永美,新北市中和區中山路二段2巷45弄6號8號1樓,,1,1,1,,1,,,,,,,1,,1,,,,,,,,,,1,1,,1,,,1,,1,,
"No. 14 Nanhua Road, Zhonghe District, New Taipei City",新北市,中和區,永振,新北市中和區南華路14號,,1,1,,1,,,1,,1,,,1,1,,,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 42 Lane 18, Lane 127, Nanshan Road, Zhonghe District, New Taipei City",新北市,中和區,永華,新北市中和區南山路127巷18弄42號1樓,,,1,1,,,,,,1,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"872 Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,立言,新北市中和區中正路872號,,1,1,1,1,,,1,,,,,1,1,1,1,,,1,,,,,1,1,1,1,1,,1,1,,,,
"No. 103, Lide Street, Zhonghe District, New Taipei City",新北市,中和區,立德,新北市中和區立德街103號,,,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 11 11, Lane 469 Lane 469, Liancheng Road, Zhonghe District, New Taipei City",新北市,中和區,全茂,新北市中和區連城路469巷9號11號,,1,1,1,1,,,1,,1,1,,1,1,,,,1,,,,,,1,1,1,,,,,1,,1,,
"1st Floor, No. 90, Deguang Road, Zhonghe District, New Taipei City",新北市,中和區,吉客,新北市中和區德光路90號92號1樓,,,1,1,1,,,1,,1,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 86, No. 86 Zhong'an Street, Zhonghe District, New Taipei City",新北市,中和區,安斌,新北市中和區中安街84號86號1樓,,1,1,1,1,,,,,,,,1,,1,,,,,,,1,,1,1,1,,1,,,1,,,,
"1st Floor, No. 738 Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,艾德蒙,新北市中和區中正路738號1樓,,,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 38, Minle Street, Zhonghe District, New Taipei City",新北市,中和區,利穗,新北市中和區民利街38號1樓,,,1,1,,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 37 Lane 37, Zhongxiao Street, Zhonghe District, New Taipei City",新北市,中和區,孝忠,新北市中和區忠孝街37巷2號,,,1,,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"2nd Floor, No. 429, Jingping Road, Zhonghe District, New Taipei City",新北市,中和區,宏禧,新北市中和區景平路429號1樓2樓,,1,1,1,1,,,1,,1,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,1,,
"837 Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,宏鑫,新北市中和區中正路837號,,,1,1,1,,,1,,1,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 31, No. 31, No. 31, Section 3, Zhongshan Road, Zhonghe District, New Taipei City",新北市,中和區,沅氣,新北市中和區中山路三段29號31號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 131, self -reliance Road, Zhonghe District, New Taipei City",新北市,中和區,秀杉,新北市中和區自立路129號131號,,1,1,1,1,,,,,,,,1,,,1,,,,,,,,,1,,,,,,1,,,,
"No. 117, No. 117, Chenggong Road, Zhonghe District, New Taipei City",新北市,中和區,秀景,新北市中和區成功路115號117號,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 126, No. 126, Min De Road, Zhonghe District, New Taipei City",新北市,中和區,佳客,新北市中和區民德路126號126之1號,,,1,,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"1st floor, No. 16 Jian -Road, Zhonghe District, New Taipei City",新北市,中和區,和建,新北市中和區建一路16號1樓,,,1,1,,,,,,,,,1,1,1,1,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 86, Heping Street, Zhonghe District, New Taipei City",新北市,中和區,和捷,新北市中和區和平街84號86號88號1樓,,1,1,1,,,,,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 19 Fuxing Road, Zhonghe District, New Taipei City",新北市,中和區,和復,新北市中和區復興路19號,,,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 404, Jinhe Road, Zhonghe District, New Taipei City",新北市,中和區,和錦,新北市中和區錦和路402號404號,,1,1,1,1,,,1,1,,,,1,,1,1,,,,,,,,1,1,1,1,,,,1,,,,
"No. 291, Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,和醫,新北市中和區中正路291號B1,,,,,1,,,1,,,,,1,,1,1,,,,1,,,,1,1,1,,1,,,,,,,
"No. 291, Zhongzheng Road, Zhonghe District, New Taipei City",新北市,中和區,和醫二,新北市中和區中正路291號,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,,1,,1,,,,,1
"No. 103, No. 103 Yian Road, Zhonghe District, New Taipei City",新北市,中和區,宜安,新北市中和區宜安路103號1樓,,,1,1,1,,,,,,,,1,,1,1,1,,,,,,,1,1,,,,,,1,,,,
"No. 1 Floor, No. 25, Taihe Street, Zhonghe District, New Taipei City",新北市,中和區,杰明,新北市中和區泰和街25號1樓,,,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 486, Zhonghe Building South Road, New Taipei City",新北市,中和區,板南,新北市中和區板南路486號,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 6 8, Lane 219 Lane 219, Liancheng Road, Zhonghe District, New Taipei City",新北市,中和區,板勝,新北市中和區連城路219巷6號8號,,1,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 108, Section 3, Zhongshan Road, Zhonghe District, New Taipei City",新北市,中和區,松旺,新北市中和區中山路三段108號,,,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 182, Jian Road, Zhonghe District, New Taipei City",新北市,中和區,芯建,新北市中和區建一路182號1樓,,,1,1,,,,,,,,,1,1,1,,,,,,,,,,1,1,,1,,,1,,,,
"1st Floor, No. 1, Lane 2 Lane 2, Zhonghe District, New Taipei City",新北市,中和區,保健,新北市中和區保健路2巷1號1樓,,,1,1,1,1,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"71-5, Jingping Road, Zhonghe District, New Taipei City",新北市,中和區,冠德,新北市中和區景平路71-5號,,1,1,1,1,1,,1,,1,,,1,,1,1,1,,,,,1,,1,1,1,,1,,,1,,,,
"No. 257 Zhonghe Road, Zhonghe District, New Taipei City",新北市,中和區,南谷,新北市中和區中和路257號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 55, Section 1, Xingnan Road, Zhonghe District, New Taipei City",新北市,中和區,南勢角,新北市中和區興南路一段55號,,,1,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,,,1,,,1,,,,
"No. 101 Jiankang Road, Zhonghe District, New Taipei City",新北市,中和區,建一,新北市中和區建康路101號,,1,1,1,1,,,1,,,1,,1,1,1,1,,,,,,1,,1,1,1,,1,,1,1,,,,
"No. 62 Jianxiu Road, Zhonghe District, New Taipei City",新北市,中和區,建六,新北市中和區建六路62號,,,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,,,1,,,1,,,,
"270 Jiankang Road, Zhonghe District, New Taipei City",新北市,中和區,建康,新北市中和區建康路270號,,1,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 148, Jian Road, Zhonghe District, New Taipei City",新北市,中和區,春吉,新北市中和區建一路148號,,1,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 163, No. 165, No. 167, Yuanshan Road, Zhonghe District, New Taipei City",新北市,中和區,員山,新北市中和區員山路163號、165號、167號1樓,,,1,1,1,,,,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,1,,
"1st Floor, No. 120, No. 118, Yuanshan Road, Zhonghe District, New Taipei City",新北市,中和區,員和,新北市中和區員山路118號120號1樓,,,1,1,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,,,
"No. 504, Yuanshan Road, Zhonghe District, New Taipei City",新北市,中和區,員新,新北市中和區員山路504號,,,1,1,1,,,1,,,,,1,1,1,,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 317, No. 317, Section 2, Zhongshan Road, Zhonghe District, New Taipei City",新北市,中和區,家美,新北市中和區中山路二段317號之1,,,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 102, Lide Street, Zhonghe District, New Taipei City",新北市,中和區,泰隆,新北市中和區立德街102號,,,1,1,1,,,1,,,,,1,1,1,1,,,,,,1,,1,1,1,,1,,1,1,,,,
"1st Floor, No. 3-5 Lane 1, Lane 239, Jingping Road, Zhonghe District, New Taipei City",新北市,中和區,得晴,新北市中和區景平路239巷1號3-5號1樓,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 71, No. 69, MRT Road, Zhonghe District, New Taipei City",新北市,中和區,捷南,新北市中和區捷運路69號71號1樓,,1,1,,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 81, Section 1, Xingnan Road, Zhonghe District, New Taipei City",新北市,中和區,捷興,新北市中和區興南路一段81號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,
"No. 138, No. 138, Jiguang Road, Zhonghe District, New Taipei City",新北市,中和區,莒光,新北市中和區莒光路138號1樓,,1,1,1,1,,,,,,1,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 93, No. 93, Jiguang Road, Zhonghe District, New Taipei City",新北市,中和區,莒城,新北市中和區莒光路91號93號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
